Head.x,Head.y,Head.z,LeftHand.x,LeftHand.y,LeftHand.z,RightHand.x,RightHand.y,RightHand.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,Waist.x,Waist.y,Waist.z,LeftKnee.x,LeftKnee.y,LeftKnee.z,RightKnee.x,RightKnee.y,RightKnee.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,RightFoot.x,RightFoot.y,RightFoot.z
0.0109561,0,0,0,-0.3045439,1.396667,0.1883627,0.1876146,1.376666,0.2427108,0.1671295,1.378079,0.05813345,0,0,0,-0.2298185,1.365351,0.06132997,-0.2330515,0.5197927,0.04689828,0.1156225,0.4893988,0.1139421,-0.2890385,0.05068779,-0.01445058,0.2015961,0.04629457,0.05504663
0.0109091,0,0,0,-0.3049017,1.402063,0.1876532,0.1872438,1.382467,0.2406173,0.1666686,1.383205,0.05608776,0,0,0,-0.2282802,1.368573,0.06008231,-0.2312034,0.5195614,0.04366741,0.11454,0.4898119,0.1101224,-0.289098,0.05063558,-0.01446289,0.2018858,0.04659879,0.05509624
0.0111631,0,0,0,-0.3048359,1.405655,0.1866314,0.186956,1.387467,0.2388014,0.1659212,1.38778,0.05422208,0,0,0,-0.2288489,1.37311,0.05890101,-0.2281896,0.5210464,0.04144754,0.1136457,0.4906628,0.1068099,-0.2888994,0.05071163,-0.01445857,0.2020264,0.04662323,0.0551237
0.0111821,0,0,0,-0.3046585,1.410194,0.1857797,0.1863293,1.392668,0.2374879,0.1643716,1.391243,0.05151124,0,0,0,-0.2279059,1.376294,0.05790428,-0.2258765,0.5214045,0.03840136,0.1120492,0.4911189,0.1028543,-0.2889086,0.05072927,-0.01451872,0.2023413,0.04680705,0.0551076
0.0110403,0,0,0,-0.3049733,1.413833,0.1850913,0.1858481,1.396857,0.2358318,0.1638715,1.395027,0.0493625,0,0,0,-0.2284179,1.380462,0.05674328,-0.2234744,0.5215089,0.0352144,0.1097563,0.49133,0.0983775,-0.2888163,0.05063367,-0.01437186,0.2023936,0.04672754,0.05499502
0.0111149,0,0,0,-0.3050374,1.417365,0.1845303,0.1853932,1.40126,0.2342095,0.1630122,1.398163,0.04707719,0,0,0,-0.2281343,1.383992,0.05561206,-0.2210423,0.5217512,0.03180106,0.1080124,0.4912723,0.09428201,-0.2886311,0.05077839,-0.01429048,0.2026753,0.04682565,0.05511467
0.0113887,0,0,0,-0.3052776,1.421048,0.1840233,0.1857306,1.404657,0.2329079,0.1625152,1.401782,0.044957,0,0,0,-0.2285821,1.387552,0.05438271,-0.2186565,0.5218728,0.02866954,0.1054166,0.4912784,0.09034728,-0.2886276,0.05084705,-0.01443786,0.2027195,0.04681253,0.05501884
0.0109168,0,0,0,-0.3050026,1.423827,0.1838431,0.1862554,1.407989,0.2319292,0.1610088,1.404286,0.04287994,0,0,0,-0.2282545,1.390845,0.0533827,-0.2164842,0.5212413,0.02558353,0.1032041,0.491344,0.08713195,-0.2886693,0.05084395,-0.01430793,0.2025939,0.04679823,0.05527468
0.0113251,0,0,0,-0.3053003,1.426669,0.1834897,0.1859885,1.411527,0.2305211,0.1604102,1.407059,0.04094659,0,0,0,-0.228657,1.393864,0.05223279,-0.2140813,0.5211003,0.02264324,0.1004859,0.4913055,0.08388655,-0.2886496,0.05094051,-0.014098,0.202568,0.04684556,0.0553804
0.0107882,0,0,0,-0.3054377,1.429508,0.1829116,0.1857082,1.41425,0.2288913,0.1584408,1.409333,0.03753887,0,0,0,-0.2283803,1.396204,0.05138054,-0.2121897,0.5208007,0.02003606,0.09798628,0.4915072,0.08065452,-0.2886153,0.05104995,-0.01411757,0.2023794,0.04700089,0.05561509
0.0115235,0,0,0,-0.3056041,1.432274,0.1824294,0.1854438,1.416748,0.2273327,0.1590754,1.411803,0.03572202,0,0,0,-0.2287908,1.398362,0.05040647,-0.2100726,0.5206864,0.0172759,0.09571058,0.4913663,0.07775804,-0.2884598,0.05101955,-0.01404955,0.2023661,0.04711068,0.05545478
0.0108709,0,0,0,-0.3059,1.433871,0.1815708,0.1854008,1.418771,0.2256159,0.1585483,1.41333,0.03389275,0,0,0,-0.2291654,1.399981,0.04948129,-0.2088732,0.5207926,0.01442937,0.09413284,0.491011,0.07543742,-0.2884281,0.05098152,-0.01410431,0.2022803,0.04710376,0.0554813
0.0110968,0,0,0,-0.3059858,1.435951,0.1806799,0.184969,1.420936,0.2243866,0.1582016,1.413443,0.0309807,0,0,0,-0.2289409,1.400914,0.0484459,-0.2074089,0.5202886,0.0115422,0.09248132,0.4902155,0.07364618,-0.2884803,0.05093277,-0.01409291,0.2020834,0.04708934,0.05547368
0.0108813,0,0,0,-0.3062477,1.437074,0.1795193,0.1848356,1.422115,0.2225636,0.1577951,1.414029,0.02933104,0,0,0,-0.2291574,1.401924,0.04748544,-0.206134,0.5195774,0.009170704,0.0917179,0.4893987,0.07240302,-0.2884873,0.05092812,-0.01424482,0.2020682,0.04706383,0.05543824
0.0110887,0,0,0,-0.306072,1.437619,0.1785001,0.1848279,1.422862,0.2202098,0.1593013,1.415424,0.02926081,0,0,0,-0.2289746,1.401332,0.04590517,-0.2048442,0.5188085,0.006884608,0.09087199,0.4885145,0.07075552,-0.2885896,0.05098295,-0.01433533,0.2021447,0.04705942,0.05548286
0.0113473,0,0,0,-0.3060192,1.437996,0.1772099,0.1845676,1.423333,0.2183813,0.1589425,1.415565,0.02795872,0,0,0,-0.2289495,1.401242,0.04484562,-0.2043608,0.5179507,0.004888888,0.09075135,0.4879051,0.07016254,-0.288605,0.05077624,-0.01424748,0.2020738,0.04704154,0.05548519
0.0130222,0,0,0,-0.3061991,1.438097,0.1759163,0.1851696,1.423217,0.217063,0.1601587,1.41688,0.02812199,0,0,0,-0.2289903,1.401323,0.04379201,-0.2040668,0.5171342,0.003354102,0.08971685,0.48796,0.06956249,-0.2886368,0.05060291,-0.01440214,0.2018471,0.04688013,0.05525956
0.009158,0,0,0,-0.3062879,1.438319,0.1746864,0.1853734,1.423717,0.215726,0.1598666,1.416998,0.0269931,0,0,0,-0.2295249,1.401961,0.04312051,-0.2040646,0.5167269,0.001922496,0.08954483,0.4877316,0.06906612,-0.2887303,0.05056977,-0.01447667,0.2017483,0.04687333,0.0552442
0.0111979,0,0,0,-0.3064201,1.438376,0.1736397,0.1859174,1.42394,0.2147293,0.1590468,1.416751,0.02503408,0,0,0,-0.2297081,1.402049,0.04213095,-0.203366,0.5161262,0.0008174703,0.08922833,0.4872763,0.06873345,-0.2888783,0.05043972,-0.01460706,0.2015111,0.04672325,0.05540614
0.0120121,0,0,0,-0.3069943,1.438195,0.1725419,0.1862156,1.424104,0.2142514,0.1587569,1.416954,0.02380426,0,0,0,-0.2300262,1.402124,0.04112139,-0.2034944,0.5159848,-0.0002297014,0.08923107,0.4872854,0.06851429,-0.2890233,0.05042315,-0.01449905,0.2013074,0.04653215,0.05535341
0.0102718,0,0,0,-0.3073649,1.437985,0.1716757,0.1864347,1.424487,0.2133901,0.1584635,1.417199,0.02307808,0,0,0,-0.2296202,1.401637,0.03995407,-0.2054606,0.5148345,-0.003141746,0.08928424,0.4872477,0.06834103,-0.2891003,0.05041289,-0.01453111,0.2013131,0.04650927,0.05531473
0.0112559,0,0,0,-0.3079376,1.437764,0.1711266,0.1870561,1.424597,0.2134486,0.1572959,1.416617,0.02166076,0,0,0,-0.2298897,1.401846,0.03906687,-0.2057756,0.514751,-0.003993936,0.08910555,0.4866128,0.06814355,-0.2891876,0.05037379,-0.014624,0.2013107,0.04646397,0.05531681
0.0108848,0,0,0,-0.3089181,1.437757,0.1705899,0.1873892,1.424757,0.2139244,0.1569453,1.41693,0.02114695,0,0,0,-0.2369235,1.406598,0.03745556,-0.2048703,0.514665,-0.003432453,0.08884138,0.4864105,0.06771614,-0.2892349,0.05038142,-0.01462942,0.2011753,0.04624915,0.05508222
0.0108718,0,0,0,-0.3099391,1.437713,0.1702899,0.1872904,1.424885,0.2143131,0.1586235,1.418208,0.02211025,0,0,0,-0.2372988,1.407005,0.03674617,-0.2036881,0.515142,-0.003154524,0.08859164,0.48622,0.06739036,-0.2892755,0.05021429,-0.0145684,0.2011099,0.04621434,0.05503849
0.0114842,0,0,0,-0.3109116,1.437784,0.1697487,0.1875558,1.425171,0.2145402,0.1582995,1.418612,0.0216812,0,0,0,-0.2375249,1.407422,0.03582158,-0.2032616,0.5150899,-0.003473975,0.08853728,0.4858531,0.06775613,-0.2892693,0.05021334,-0.01450792,0.2010757,0.04596901,0.05535722
0.0111997,0,0,0,-0.3118895,1.437839,0.1693683,0.1875455,1.425466,0.2155215,0.1573451,1.418252,0.02081367,0,0,0,-0.238255,1.40667,0.03542876,-0.2019473,0.5158404,-0.003101602,0.08858138,0.4854497,0.06775279,-0.2893607,0.05033815,-0.01450958,0.2010685,0.04591393,0.0552506
0.010972,0,0,0,-0.3128789,1.437787,0.1688068,0.1875164,1.425759,0.2158597,0.1570066,1.418528,0.02058365,0,0,0,-0.2386213,1.406832,0.03506965,-0.2015571,0.5158637,-0.003205448,0.08867806,0.485405,0.06771912,-0.2893882,0.05034018,-0.01451446,0.2009992,0.04585612,0.05520872
0.0107879,0,0,0,-0.313059,1.43716,0.1684874,0.1858667,1.42685,0.2145261,0.1567115,1.41873,0.02039834,0,0,0,-0.2390875,1.406587,0.0345086,-0.2013464,0.5160795,-0.00324399,0.08892339,0.4851916,0.06786368,-0.289282,0.05034518,-0.01454995,0.2012432,0.04591095,0.05535118
0.0117178,0,0,0,-0.3135085,1.436632,0.167993,0.1856082,1.427219,0.2143956,0.155485,1.41782,0.01959664,0,0,0,-0.239473,1.406558,0.03400335,-0.2020236,0.5162838,-0.003538921,0.08952326,0.4856083,0.0683131,-0.2892695,0.05036128,-0.01455801,0.2012439,0.04586816,0.05531239
0.0104546,0,0,0,-0.3141645,1.4362,0.1673359,0.1862636,1.426554,0.216146,0.1551964,1.417822,0.01955947,0,0,0,-0.2392354,1.406015,0.0340201,-0.2021303,0.5163785,-0.003485151,0.08963543,0.4855099,0.06863321,-0.2891723,0.0504086,-0.0145218,0.201305,0.04631078,0.05520654
0.011511,0,0,0,-0.3146873,1.435819,0.1667192,0.1858683,1.426738,0.2160067,0.1526236,1.414464,0.02045024,0,0,0,-0.2395148,1.405694,0.03367975,-0.2025935,0.5166492,-0.003256001,0.08990926,0.4856124,0.06916671,-0.2891397,0.05052137,-0.0145585,0.2012827,0.04629529,0.05515505
0.0108573,0,0,0,-0.3150423,1.434941,0.1660501,0.1864676,1.426149,0.2156292,0.1522791,1.414019,0.02077457,0,0,0,-0.2397732,1.405293,0.03342182,-0.2028649,0.5166745,-0.002876431,0.08996445,0.4856244,0.06967437,-0.2891321,0.05051279,-0.01459981,0.2014948,0.04626679,0.0552725
0.0109862,0,0,0,-0.3151612,1.433946,0.165552,0.186303,1.425432,0.2158906,0.1519242,1.41358,0.02107882,0,0,0,-0.2385719,1.404897,0.03326921,-0.2035544,0.5160654,-0.001892224,0.09008676,0.4855759,0.07040756,-0.2890765,0.05067682,-0.01451666,0.2013988,0.04664505,0.05530255
0.0112775,0,0,0,-0.3155705,1.433153,0.1650478,0.1856602,1.42498,0.2156654,0.1515554,1.412928,0.02160867,0,0,0,-0.2387697,1.404245,0.0331709,-0.2042131,0.5163124,-0.0005402416,0.09029192,0.4855295,0.07139912,-0.28901,0.05068839,-0.01444902,0.2013285,0.04668939,0.05530237
0.0126147,0,0,0,-0.3159182,1.432382,0.1645017,0.1857398,1.424773,0.2154182,0.1517685,1.41335,0.02045394,0,0,0,-0.2463683,1.412039,0.03163847,-0.2045354,0.5164298,0.0004175603,0.09059948,0.4854783,0.0727792,-0.2889559,0.05079663,-0.01445173,0.201462,0.04677629,0.05521781
0.0114822,0,0,0,-0.3160301,1.430939,0.1643034,0.1849981,1.423913,0.2155046,0.1514619,1.412764,0.02093209,0,0,0,-0.2469618,1.411839,0.0316867,-0.2050798,0.5167373,0.001619615,0.09095317,0.4854798,0.07396435,-0.2889099,0.05079973,-0.01443292,0.2014751,0.04672325,0.05521731
0.0090714,0,0,0,-0.3163349,1.429646,0.1641713,0.1828548,1.425022,0.213743,0.1531797,1.414158,0.02200077,0,0,0,-0.2383758,1.40371,0.03255304,-0.2055944,0.5171903,0.002783068,0.09167081,0.4855593,0.0755752,-0.2888478,0.05084741,-0.01433683,0.2013764,0.04684436,0.05522119
0.01125,0,0,0,-0.3166521,1.427858,0.1639293,0.1814783,1.423187,0.2147567,0.1528307,1.413481,0.02275237,0,0,0,-0.2386218,1.402719,0.03289184,-0.2065599,0.5173537,0.004420266,0.0924297,0.4856746,0.07736961,-0.2888428,0.05089605,-0.01440968,0.2013593,0.04691756,0.05520172
0.0110939,0,0,0,-0.3171557,1.426153,0.1636752,0.1819869,1.421822,0.2165947,0.1519638,1.412318,0.02380026,0,0,0,-0.2403069,1.402892,0.03237953,-0.2077662,0.5177335,0.006472845,0.09362,0.4862049,0.07998006,-0.2888785,0.05093074,-0.0144922,0.2014541,0.04695582,0.05527692
0.0112239,0,0,0,-0.3175225,1.424043,0.1634427,0.179754,1.421129,0.2158782,0.1517877,1.411994,0.02511857,0,0,0,-0.2415786,1.400672,0.03395288,-0.2093029,0.518173,0.008891296,0.09444505,0.4863942,0.08207622,-0.2888202,0.05103958,-0.01451422,0.201564,0.04704022,0.05517313
0.0110272,0,0,0,-0.3183149,1.42137,0.1632253,0.1792051,1.419393,0.216649,0.1512521,1.41075,0.02627639,0,0,0,-0.2420148,1.398719,0.03481322,-0.2117696,0.5184127,0.01243251,0.09599048,0.4869757,0.08529109,-0.288717,0.05114269,-0.01449965,0.2018011,0.04720747,0.05497828
0.0111182,0,0,0,-0.3192495,1.41865,0.1630276,0.1784504,1.416726,0.2187006,0.1521859,1.410101,0.02852535,0,0,0,-0.2425613,1.39561,0.03508659,-0.214809,0.518919,0.01578904,0.09725815,0.4872384,0.08818111,-0.2887225,0.05112767,-0.01457409,0.2017975,0.04701233,0.05503486
0.0109359,0,0,0,-0.3201579,1.415587,0.1628602,0.1781409,1.413816,0.2198043,0.1516305,1.407662,0.03020367,0,0,0,-0.2429474,1.392311,0.03617149,-0.2182374,0.5196463,0.01983931,0.09928054,0.4872906,0.0919226,-0.2887484,0.05122554,-0.01469376,0.2019325,0.0470227,0.05500184
0.0119029,0,0,0,-0.321216,1.411589,0.1629213,0.1790518,1.410685,0.222615,0.1519733,1.404894,0.03282459,0,0,0,-0.2428246,1.388344,0.03716094,-0.2216282,0.5200791,0.024412,0.1017105,0.4872885,0.09600884,-0.2888997,0.05121267,-0.0148599,0.2019559,0.04695952,0.05500089
0.0104325,0,0,0,-0.322266,1.40706,0.1630428,0.1789964,1.406986,0.2236485,0.1514238,1.401736,0.03458049,0,0,0,-0.2431126,1.385002,0.03804524,-0.2252091,0.5206786,0.02877202,0.1036943,0.4872255,0.09974948,-0.289101,0.05129814,-0.01492498,0.2020463,0.04700482,0.05495111
0.0110577,0,0,0,-0.3232283,1.402232,0.1632376,0.1799499,1.402285,0.2236024,0.1516187,1.397663,0.03701464,0,0,0,-0.241986,1.380072,0.03854605,-0.2294602,0.5211356,0.03378294,0.1055738,0.4871019,0.1042781,-0.2894545,0.05115163,-0.01496162,0.2020004,0.04698253,0.05463923
0.0110403,0,0,0,-0.3242667,1.397091,0.1635155,0.1799716,1.397981,0.2243063,0.1491768,1.392691,0.03815993,0,0,0,-0.2422147,1.375654,0.0394065,-0.2336734,0.5213126,0.03887595,0.1078363,0.4870216,0.1088667,-0.2896532,0.05114758,-0.01493768,0.2022294,0.04700208,0.05439674
0.0114133,0,0,0,-0.3252316,1.391718,0.1638724,0.1809656,1.392765,0.2254274,0.1484998,1.388129,0.03976087,0,0,0,-0.242094,1.371367,0.04014393,-0.237942,0.5204165,0.04359215,0.1104346,0.4865347,0.1135305,-0.289781,0.05115139,-0.01479514,0.2021254,0.04688847,0.05439005
0.0110697,0,0,0,-0.3259707,1.385062,0.164325,0.1811239,1.387179,0.2261041,0.1487016,1.384336,0.04054662,0,0,0,-0.2424452,1.365781,0.04086038,-0.2418894,0.5193722,0.04826653,0.1128324,0.4863008,0.1179787,-0.289934,0.05107081,-0.01475836,0.202131,0.04687488,0.05435651
0.0107211,0,0,0,-0.326514,1.378575,0.1651043,0.1808268,1.379874,0.2267594,0.1480048,1.378468,0.04145997,0,0,0,-0.2421092,1.360206,0.04180057,-0.2459233,0.5174844,0.05261473,0.11558,0.4853472,0.1232282,-0.2899745,0.05094028,-0.01490849,0.2022089,0.04678571,0.0544745
0.0111363,0,0,0,-0.3273059,1.371495,0.1656552,0.1814826,1.373327,0.2279403,0.1478736,1.371921,0.04226116,0,0,0,-0.2422081,1.354177,0.04215739,-0.2504899,0.5165349,0.05759799,0.1182507,0.4845387,0.1281445,-0.2900808,0.05083978,-0.01499034,0.2023399,0.046332,0.0545794
0.0111827,0,0,0,-0.3282484,1.363924,0.1663287,0.1809962,1.365732,0.2286156,0.1472823,1.365132,0.04267843,0,0,0,-0.2426416,1.346717,0.04270212,-0.2543914,0.5144219,0.06224155,0.1207183,0.4830366,0.1330028,-0.2902422,0.05081046,-0.01524159,0.2022006,0.04625845,0.05466175
0.0112617,0,0,0,-0.3287361,1.356583,0.1671095,0.1802526,1.358511,0.2295136,0.1498652,1.36176,0.04520408,0,0,0,-0.2429957,1.34016,0.04333629,-0.2587987,0.513763,0.06731833,0.1236034,0.4818195,0.1378394,-0.290589,0.05079651,-0.01556712,0.202171,0.04622352,0.05449719
0.0109574,0,0,0,-0.3293643,1.348054,0.1677049,0.1795844,1.349964,0.2298971,0.1495013,1.354408,0.04537532,0,0,0,-0.243939,1.333395,0.04447074,-0.2630429,0.5118998,0.07239971,0.1264454,0.4803914,0.142827,-0.2907728,0.05069399,-0.01583929,0.2024264,0.04616117,0.0543415
0.0129616,0,0,0,-0.3295475,1.339564,0.1682312,0.1788402,1.34124,0.2296326,0.1504989,1.348269,0.0475531,0,0,0,-0.2443288,1.325131,0.04466309,-0.2675388,0.5104607,0.07747737,0.1290948,0.4790654,0.1482643,-0.2907909,0.05048978,-0.01548948,0.2025436,0.04604781,0.05423343
0.0099668,0,0,0,-0.3298114,1.329533,0.1687022,0.1773822,1.333061,0.230047,0.152365,1.34016,0.04834984,0,0,0,-0.2448269,1.316964,0.04550089,-0.2719761,0.5084391,0.08262613,0.131417,0.4774119,0.1533669,-0.2907581,0.05043781,-0.01504216,0.202614,0.04627657,0.05434304
0.0105183,0,0,0,-0.3301783,1.320777,0.1695776,0.1765718,1.322855,0.2297034,0.152016,1.33222,0.0487879,0,0,0,-0.2449176,1.308109,0.04678113,-0.2761213,0.5059106,0.08769454,0.1335548,0.4757037,0.1581667,-0.2908779,0.05037999,-0.01490313,0.2025383,0.04619968,0.05440246
0.0111927,0,0,0,-0.3304025,1.310601,0.1701297,0.1748797,1.313873,0.2294823,0.1475897,1.318733,0.04794767,0,0,0,-0.2451141,1.299154,0.04754674,-0.2805529,0.5042256,0.09196887,0.1359745,0.4741719,0.1637321,-0.2908315,0.0503087,-0.01491429,0.2024742,0.04647958,0.05442163
0.0110498,0,0,0,-0.3307449,1.300468,0.1711976,0.1743115,1.303399,0.2287358,0.1470534,1.30946,0.04845857,0,0,0,-0.2455508,1.289835,0.04851602,-0.2840919,0.5020986,0.09583858,0.1373652,0.4722989,0.1683892,-0.2907289,0.05022454,-0.01493216,0.2022459,0.04646516,0.05449414
0.0107898,0,0,0,-0.3309417,1.290966,0.1718113,0.1737441,1.293616,0.2285082,0.1465405,1.30006,0.04898611,0,0,0,-0.2460201,1.28035,0.04949193,-0.2873731,0.4998902,0.09996542,0.1389193,0.470544,0.1734574,-0.2905755,0.05029333,-0.01506157,0.2024149,0.0464741,0.05468874
0.0110468,0,0,0,-0.3314506,1.280085,0.1729208,0.1734751,1.283053,0.2278808,0.1460541,1.289941,0.04955105,0,0,0,-0.2465146,1.270341,0.05052253,-0.2894927,0.4972641,0.104026,0.14055,0.4686818,0.1779848,-0.2905485,0.05033052,-0.01530607,0.2022374,0.04639876,0.05481395
0.0115954,0,0,0,-0.3316695,1.269497,0.1739513,0.1732708,1.27264,0.2283042,0.14635,1.279154,0.04989248,0,0,0,-0.2480019,1.261795,0.0508234,-0.2924185,0.494886,0.1080783,0.1431804,0.4669249,0.1817169,-0.2903291,0.05041909,-0.01526006,0.2021583,0.04677761,0.0548388
0.0106665,0,0,0,-0.3321944,1.258598,0.1752109,0.1731499,1.261506,0.2279967,0.145946,1.269161,0.05046163,0,0,0,-0.2485232,1.251938,0.05180874,-0.2947155,0.4926293,0.1117218,0.1453344,0.4652183,0.1858729,-0.2902294,0.05041444,-0.0153233,0.2020066,0.04680204,0.05489291
0.0114174,0,0,0,-0.3323808,1.247854,0.1765404,0.1731773,1.25053,0.2279486,0.1455079,1.258733,0.05105734,0,0,0,-0.249567,1.241473,0.05283736,-0.299532,0.4896958,0.1130917,0.1474175,0.4634002,0.190081,-0.2901248,0.05046511,-0.0151967,0.2023445,0.04685116,0.05477213
0.0109673,0,0,0,-0.3329881,1.236849,0.1780241,0.1731369,1.239702,0.2279193,0.1451043,1.248795,0.05159549,0,0,0,-0.2501243,1.231623,0.05387213,-0.3020627,0.4872816,0.1164186,0.1495929,0.4616812,0.1938241,-0.2900903,0.05041993,-0.01517853,0.2023341,0.04687107,0.05480096
0.01115,0,0,0,-0.3331907,1.225578,0.179601,0.1731766,1.228766,0.2281589,0.1435973,1.238105,0.05128999,0,0,0,-0.250639,1.221274,0.05553479,-0.3023202,0.4857665,0.1217982,0.151886,0.4599324,0.1974899,-0.2899236,0.0505085,-0.01504031,0.2021454,0.04680669,0.05516025
0.0112647,0,0,0,-0.3334886,1.214689,0.1812513,0.1736973,1.217825,0.2287842,0.1463056,1.230135,0.05323287,0,0,0,-0.2505732,1.210346,0.05637237,-0.3037544,0.4834055,0.12568,0.1540267,0.4583626,0.2009003,-0.2896821,0.0506146,-0.01505297,0.2020388,0.04681098,0.05529799
0.0110412,0,0,0,-0.3340634,1.204004,0.1829485,0.1740296,1.207067,0.2293923,0.1461193,1.220108,0.05381498,0,0,0,-0.2510349,1.200153,0.05748556,-0.3060949,0.4813781,0.1286038,0.1561796,0.4566935,0.204262,-0.289713,0.05066192,-0.01509202,0.2018507,0.04703796,0.05514884
0.0110025,0,0,0,-0.3345817,1.193234,0.184536,0.1737412,1.195588,0.2295912,0.1453088,1.209388,0.05477441,0,0,0,-0.2510233,1.188835,0.05824226,-0.3081486,0.4796145,0.1306183,0.1583181,0.4551333,0.2077128,-0.2895482,0.05079627,-0.01507794,0.2018326,0.04728007,0.05522999
0.0109485,0,0,0,-0.3350245,1.182901,0.1861007,0.1742579,1.185047,0.2305391,0.1451309,1.199646,0.05566069,0,0,0,-0.2513247,1.178764,0.05919301,-0.3108354,0.4780265,0.1326101,0.1601349,0.4534967,0.2106252,-0.2894721,0.05080271,-0.01501027,0.2019148,0.04735899,0.05515563
0.0113069,0,0,0,-0.3352284,1.172274,0.1875232,0.1747758,1.174846,0.2316433,0.1446462,1.188141,0.05500876,0,0,0,-0.2510353,1.168592,0.06047418,-0.3136604,0.4763315,0.1346789,0.1617033,0.4521705,0.213154,-0.2893977,0.05078506,-0.01500878,0.2020586,0.04715931,0.05541913
0.010993,0,0,0,-0.3353806,1.16229,0.1887244,0.175338,1.164635,0.2326194,0.144583,1.178458,0.05577399,0,0,0,-0.2513863,1.158792,0.06139711,-0.3164276,0.4746389,0.1367096,0.1630824,0.4506183,0.2158467,-0.2893921,0.05080318,-0.01496863,0.2018632,0.04718494,0.0555483
0.0112441,0,0,0,-0.3357798,1.152375,0.1898719,0.1760003,1.15507,0.23355,0.1471431,1.171775,0.05885043,0,0,0,-0.2512767,1.148395,0.06220739,-0.3192121,0.4731081,0.1379195,0.1639634,0.4493041,0.2182409,-0.2893076,0.05066454,-0.01500516,0.2017297,0.04708028,0.05551274
0.0127772,0,0,0,-0.3355807,1.142946,0.1906698,0.1768923,1.145435,0.2350259,0.147186,1.162383,0.05974422,0,0,0,-0.2516218,1.138734,0.06305522,-0.3217461,0.4713609,0.1392503,0.1641539,0.447407,0.2207152,-0.2892622,0.05066812,-0.01498274,0.2015547,0.04712093,0.05560267
0.0097515,0,0,0,-0.3349956,1.133356,0.1912479,0.1777139,1.136137,0.236006,0.147566,1.15317,0.06115551,0,0,0,-0.2510448,1.128402,0.06464093,-0.3236414,0.469707,0.1409538,0.1649595,0.4462975,0.2227558,-0.2891861,0.05048275,-0.01500634,0.2008956,0.04728007,0.05571694
0.0107567,0,0,0,-0.3345628,1.123966,0.1919945,0.1783563,1.126831,0.2363859,0.1464154,1.142246,0.06081491,0,0,0,-0.2510192,1.118325,0.06558655,-0.326247,0.4679121,0.1426146,0.1661187,0.4441516,0.224714,-0.2892578,0.05057013,-0.01490686,0.2006952,0.0472995,0.05581421
0.0110747,0,0,0,-0.3338876,1.114873,0.1922083,0.1790405,1.117854,0.2371062,0.1465687,1.133366,0.06162105,0,0,0,-0.2512144,1.109073,0.06666196,-0.3273583,0.466585,0.1442545,0.1672443,0.4433118,0.2265329,-0.2892051,0.05056703,-0.01490882,0.2005723,0.04734147,0.05591301
0.0111854,0,0,0,-0.3336108,1.105631,0.1924973,0.1794729,1.109041,0.2379697,0.1469297,1.125179,0.06287213,0,0,0,-0.2498699,1.09782,0.0675405,-0.3280164,0.4651598,0.1456532,0.1683818,0.4423164,0.2276133,-0.2893329,0.05034065,-0.01482247,0.2008254,0.04711246,0.05607629
0.0109842,0,0,0,-0.3328248,1.096835,0.1925786,0.1796258,1.100442,0.2386308,0.1473125,1.116952,0.06357897,0,0,0,-0.249911,1.088727,0.06859075,-0.3289873,0.4638871,0.1471932,0.1690047,0.4414394,0.2289895,-0.2892721,0.05033588,-0.01472802,0.2007766,0.04712498,0.05615464
0.0109517,0,0,0,-0.332432,1.088073,0.1926864,0.1797277,1.091976,0.2395597,0.1455184,1.107629,0.06420364,0,0,0,-0.2489656,1.078344,0.06955088,-0.3303078,0.4620385,0.1486394,0.1696544,0.4404975,0.2302315,-0.2893321,0.05013204,-0.01469909,0.2005902,0.04707909,0.05624383
0.0113859,0,0,0,-0.3318555,1.079593,0.1929856,0.1798256,1.083502,0.2402228,0.1465773,1.10037,0.06556172,0,0,0,-0.2489738,1.06925,0.07044733,-0.3306731,0.4608595,0.1500456,0.1700626,0.4394484,0.2313908,-0.2892777,0.05010414,-0.01456248,0.2004271,0.04709101,0.05631987
0.0109945,0,0,0,-0.3316169,1.071092,0.1931064,0.1800609,1.076009,0.2406005,0.1468644,1.092155,0.06655288,0,0,0,-0.2486037,1.060025,0.07104985,-0.3314329,0.4592918,0.1514009,0.1707478,0.4382019,0.2326769,-0.2894139,0.04998553,-0.01453876,0.2002919,0.04709947,0.05629965
0.0116572,0,0,0,-0.3312,1.062931,0.1936193,0.1801435,1.067897,0.2410906,0.1471465,1.08362,0.06755368,0,0,0,-0.2465038,1.048699,0.07261839,-0.3321103,0.4580179,0.1528008,0.1709457,0.4371133,0.2338545,-0.2894174,0.04985046,-0.01444806,0.2001368,0.04723775,0.05639643
0.0105225,0,0,0,-0.331215,1.05544,0.1943626,0.1804628,1.060662,0.2417263,0.1481063,1.076294,0.06824479,0,0,0,-0.2465098,1.040753,0.07327934,-0.3319414,0.4554303,0.1539802,0.1708992,0.4361678,0.2345694,-0.2894173,0.04980946,-0.01434463,0.2000501,0.04724407,0.05643811
